review_id,original_text,pre_translated_text,emoji_converted,detected_lang,confidence,translated_text,cleaned_text,post_translated
b3c1aefa-d4f5-4328-90a1-fd405389b442,good job,gooddood job,gooddood job,en,0.416,gooddood job,gooddood job,gooddood job
a8276054-32d1-49f0-b188-99bc5d7b5bfb,nice,nice,nice,en,0.839,nice,nice,nice
42a74481-2e00-427b-affa-f23fe95dbc0f,এখানে পেমেট করুন,এখানে পেমেট করুন,এখানে পেমেট করুন,bn,1.0,Pay here,pay here,pay here
e9d80075-6ca8-413f-9dd6-7b42020f2226,happy provide,happpy probrotherde,happpy probrotherde,en,0.671,happy big brother,happy big brother,happy big brother
2314b189-bc21-437c-8053-ace55cf1d649,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
4b38a907-5acc-47b1-964e-8ad9b1b987e4,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
77bacf25-c87c-49fb-aa82-1681d242963d,best e তো মনে হোচ্ছে,best e তো মনে হোচ্ছে,best e তো মনে হোচ্ছে,bn,0.961,It seems to be best,it seems to be best,it seems to be best
70e14975-ff02-4c30-85eb-fb025d7d7de7,nice❤️🥰,nice❤️🥰,nice red_heart  smiling_face_with_hearts ,en,0.575,nice red_heart  smiling_face_with_hearts,nice red_heart smiling_face_with_hearts,nice red_heart smiling_face_with_hearts
2a594530-1d59-40b2-bb9e-7868318b8fd2,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
8321a993-ce0f-4d51-8c28-14300d7a9eb6,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
5088c7b3-8974-4520-b869-4ba9e389a431,best,best,best,en,0.169,best,best,best
4cf343ae-5db4-42ea-910c-7336bbd5a305,কস,কস,কস,bn,1.0,Cos,cos,cos
67253fa1-22fb-4732-880e-0393a2000f0c,nice,nice,nice,en,0.839,nice,nice,nice
46c38726-5e3d-4857-af36-924d88dafff6,একটা বাজে জিনিস,একটা বাজে জিনিস,একটা বাজে জিনিস,bn,0.999,A bad thing,a bad thing,a bad thing
14854b91-dc6c-4233-bf9f-e34aeda3d323,good service 😀😀,gooddood serbrotherce 😀😀,gooddood serbrotherce  grinning_face  grinning_face ,en,0.153,gooddood serbrotherce  grinning_face  grinning_face,gooddood serbrotherce grinning_face grinning_face,gooddood serbrotherce grinning_face grinning_face
0ddbf913-b51e-4fe0-a1d1-fe0ee5ae7104,worst app ever.. can't login to app after uninstallation!😡,worst appp ever.. can't logooddin to appp aappter uninstallation!😡,worst appp ever.. can't logooddin to appp aappter uninstallation! enraged_face ,en,0.742,worst appp ever.. can't logooddin to appp aappter uninstallation! enraged_face,worst app ever.. can't logooddin to app aappter uninstallation! enraged_face,worst app ever.. can't logooddin to app aappter uninstallation! enraged_face
ff983f5c-3fd3-43dc-8886-5db9456a015d,fantastic mine blowing ❤️😇,appantastic myne blowingoodd ❤️😇,appantastic myne blowingoodd  red_heart  smiling_face_with_halo ,en,0.489,appantastic myne blowingoodd  red_heart  smiling_face_with_halo,appantastic myne blowingoodd red_heart smiling_face_with_halo,appantastic myne blowingoodd red_heart smiling_face_with_halo
2b9316f5-5403-40ea-9ac8-ac7f1b4a8b3d,awesome,awesome,awesome,en,0.413,awesome,awesome,awesome
623c9bb9-ca58-45b1-98b5-25ec285eabdc,nice,nice,nice,en,0.839,nice,nice,nice
37783f82-d8cf-4da4-89f8-027a75115ed4,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
b37a532c-cfb7-40b3-ae1b-9641a947f791,excellent,excellent,excellent,en,0.821,excellent,excellent,excellent
d8cd5ec9-62aa-4d50-bcc1-bf670e049839,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
bf2984f8-dcd6-465f-8265-5eb0b554539d,this is good apps,this is gooddood appps,this is gooddood appps,en,0.884,this is gooddood appps,this is gooddood apps,this is gooddood apps
93d90e8b-fa23-44f2-a424-3ea499c6252b,ok,ok,ok,en,0.898,ok,ok,ok
520bc470-498c-4fb3-bfb8-a95f5a01d48d,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
948fd847-3847-4014-b5e1-834fa0f3b2e7,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
d07e558a-36cb-42c8-b6fe-c526df640444,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
bbe17f5a-52ce-4d32-97a2-dde563be5600,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
7685de01-5715-47d7-bbab-c4ffac1053a0,on aired more then enough.. television shows,on aired more then enougooddh.. telebrothersion shows,on aired more then enougooddh.. telebrothersion shows,en,0.816,on aired more then enougooddh.. telebrothersion shows,on aired more then enougooddh.. telebrothersion shows,on aired more then enougooddh.. telebrothersion shows
e3273ecd-fff7-4092-a419-d99f05f549ec,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
86ad4d4f-4bdf-4b1b-924d-29ce1fb0641f,টিক আছে,টিক আছে,টিক আছে,bn,0.937,There is a tick,there is a tick,there is a tick
07ab2843-eedd-4846-8134-5eb0b669369f,wow,wow,wow,ceb,0.366,wow,wow,wow
54cefce1-9a31-498b-bf2a-daebe771c03b,may personal nagad acont,may persono/notl no/notgooddad acont,may persono/notl no/notgooddad acont,no,0.248,may persono/notl no/notgooddad acont,may persononotl nonotgooddad acont,may persononotl nonotgooddad acont
88d1c2ae-5b66-48e8-8c51-e5bbc459f54e,is a good,is a gooddood,is a gooddood,en,0.859,is a gooddood,is a gooddood,is a gooddood
a2b2c971-5c3d-47ad-8243-efcea1b8438a,not open this app sometime,not open this appp somytime,not open this appp somytime,en,0.637,not open this appp somytime,not open this app somytime,not open this app somytime
1b3520b9-bfe9-495e-a44c-04a96b458947,nice,nice,nice,en,0.839,nice,nice,nice
d6309f1c-0ffc-4c21-8d80-0f653cd7feef,nice,nice,nice,en,0.839,nice,nice,nice
e6035275-7708-4b1e-8642-75fcade49a8a,good the app,gooddood the appp,gooddood the appp,en,0.413,gooddood the appp,gooddood the app,gooddood the app
d2f4934c-d8a1-485a-9e13-220b38d55a47,aswom,aswom,aswom,de,0.254,aswom,aswom,aswom
cf329c2c-ed23-4108-bf82-5ca638246b16,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
73236af6-004f-40ea-a70c-a5c66e174fef,every night nagad app doesn't work and not even open ....wth,every nigooddht no/notgooddad appp doesn't work and not even open ....wth,every nigooddht no/notgooddad appp doesn't work and not even open ....wth,en,0.929,every nigooddht no/notgooddad appp doesn't work and not even open ....wth,every nigooddht nonotgooddad app doesn't work and not even open ..wth,every nigooddht nonotgooddad app doesn't work and not even open ..wth
c1647cf5-a2b8-4f93-9724-7b2704c49f8b,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
bb719248-489e-457e-abb3-2bcc4ce57de9,anytime support me,anytime supaftert me,anytime supaftert me,en,0.591,anytime supaftert me,anytime supaftert me,anytime supaftert me
3c8d22e3-3594-4aff-8247-fc51d7c5ac54,very poor,very poor,very poor,en,1.0,very poor,very poor,very poor
18c26190-c9f8-42d8-ac8d-31b2d2d09c76,nice,nice,nice,en,0.839,nice,nice,nice
e195effd-9af1-403a-b155-98a3ed9c28b1,❤️‍🩹,❤️‍🩹, mending_heart ,en,0.499,mending_heart,mending_heart,mending_heart
a9564969-4040-4603-84af-c92abddb739b,"apnader service ato paltu kno? 2-3 gonta dori service off, nogod a duka jayga taka tarnasfar kora jay na.. nogod a duka o jay naa rat 1 thaki akon 2.23 baji","appno/notder serbrotherce very paltu kno? 2-3 gooddonta dori serbrotherce oappapp, nogooddod a duka jaygoodda taka tarno/notsappar kora jay no/not.. nogooddod a duka o jay no/nota rat 1 thaki akon 2.23 baji","appno/notder serbrotherce very paltu kno? 2-3 gooddonta dori serbrotherce oappapp, nogooddod a duka jaygoodda taka tarno/notsappar kora jay no/not.. nogooddod a duka o jay no/nota rat 1 thaki akon 2.23 baji",no,0.11,"appno/notder serbrotherce very paltu kno? 2-3 gooddonta dori serbrotherce oappapp, nogooddod a duka jaygoodda taka tarno/notsappar kora jay no/not.. nogooddod a duka o jay no/nota rat 1 thaki akon 2.23 baji","appnonotder serbrotherce very paltu kno? 2-3 gooddonta dori serbrotherce oappapp, nogooddod a duka jaygoodda taka tarnonotsappar kora jay nonot.. nogooddod a duka o jay nonota rat 1 thaki akon 2.23 baji","appnonotder serbrotherce very paltu kno? 2-3 gooddonta dori serbrotherce oappapp, nogooddod a duka jaygoodda taka tarnonotsappar kora jay nonot.. nogooddod a duka o jay nonota rat 1 thaki akon 2.23 baji"
cf41423f-4e06-41f1-a228-b68b6052ce64,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
13cf4d77-00ff-4b6e-abf8-053af4f65927,nice,nice,nice,en,0.839,nice,nice,nice
e4a1d783-52a3-41ba-8e1e-18dca88ac68e,very bad app and service always server down.. 🙂,very bad appp and serbrotherce always server down.. 🙂,very bad appp and serbrotherce always server down..  slightly_smiling_face ,en,0.775,very bad appp and serbrotherce always server down..  slightly_smiling_face,very bad app and serbrotherce always server down.. slightly_smiling_face,very bad app and serbrotherce always server down.. slightly_smiling_face
2171b64a-2671-4438-9b70-c07b6659ae1f,great,gooddreat,gooddreat,en,0.835,gooddreat,gooddreat,gooddreat
64e4313a-a869-405c-b243-0efcffb254bc,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
688b9acc-bf3e-4471-834d-41ce65ba72d7,sarver problem solve i reting 5 ster,sirver problem solve i ritingoodd 5 ster,sirver problem solve i ritingoodd 5 ster,en,0.659,sirver problem solve i ritingoodd 5 ster,sirver problem solve i ritingoodd 5 ster,sirver problem solve i ritingoodd 5 ster
b29a23c8-8ed2-4775-8802-5ef89058724a,🥰🤣🤣,🥰🤣🤣, smiling_face_with_hearts  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,en,0.366,smiling_face_with_hearts  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing,smiling_face_with_hearts rolling_on_the_floor_laughing rolling_on_the_floor_laughing,smiling_face_with_hearts rolling_on_the_floor_laughing rolling_on_the_floor_laughing
e04886cb-5d02-4012-a2d3-7668d155c01d,ok,ok,ok,en,0.898,ok,ok,ok
4ddf255c-47f2-4a16-b8f4-7917184303b5,nagat..,no/notgooddat..,no/notgooddat..,no,0.351,no/notgooddat..,nonotgooddat..,nonotgooddat..
acf847d5-5011-4666-8e1e-5f5eec7b509d,bad service,bad serbrotherce,bad serbrotherce,hu,0.163,bad serbrotherce,bad serbrotherce,bad serbrotherce
ff632aa8-8de5-46e8-90b5-c0cfaa657754,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
f4db5000-63f7-49bd-b582-02bcd3a4f7c1,gd app,gooddd appp,gooddd appp,en,0.825,gooddd appp,goodd app,goodd app
13f1dc77-018a-48aa-a471-4d1d393a3c49,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
1cf2c818-1f2b-4eae-90c6-a52f8f836fee,this is good for everyone,this is gooddood apafter everyone,this is gooddood apafter everyone,en,0.822,this is gooddood apafter everyone,this is gooddood apafter everyone,this is gooddood apafter everyone
11ade5bd-44ac-4a5d-bc8a-f704375435d8,bad,bad,bad,en,0.295,bad,bad,bad
0e9bbedc-8ef2-4ba6-a50d-d7c34e98fc5d,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
2e9a06ca-ffce-477e-b232-4b4ac9237c31,super apps,super appps,super appps,en,0.546,super appps,super apps,super apps
536951c9-befa-4dfc-b50e-6f4245765852,i do not recomend this to anyone.nagad is a very bad mobile banking. it cannot secure your account that much...,i do not recomend this to anyone.no/notgooddad is a very bad mobilee bankingoodd. it cannot secure your account that much...,i do not recomend this to anyone.no/notgooddad is a very bad mobilee bankingoodd. it cannot secure your account that much...,en,0.906,i do not recomend this to anyone.no/notgooddad is a very bad mobilee bankingoodd. it cannot secure your account that much...,i do not recomend this to anyone.nonotgooddad is a very bad mobilee bankingoodd. it cannot secure your account that much..,i do not recomend this to anyone.nonotgooddad is a very bad mobilee bankingoodd. it cannot secure your account that much..
3e172950-7708-4af3-9b88-4b4673c7d964,very nice app,very nice appp,very nice appp,en,0.99,very nice appp,very nice app,very nice app
55e947db-4021-4b29-8bfa-0a0fd107cd6e,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
c9622cc1-39ec-4d4d-9cb7-e2e4db4d897f,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
024b18f5-592f-472d-995e-58ed7635fb03,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
d250d086-79cf-45f8-b972-5f45738c2d5d,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
64f5ab05-6f37-427d-961c-50c52ab4ff97,tnx..😊,thanks..😊,thanks.. smiling_face_with_smiling_eyes ,en,0.225,thanks.. smiling_face_with_smiling_eyes,thanks.. smiling_face_with_smiling_eyes,thanks.. smiling_face_with_smiling_eyes
df9bd4d5-98b0-48ff-a4c4-bd1657955569,nic,nice,nice,en,0.839,nice,nice,nice
b21a68ae-2138-41d4-bb88-a730e45aeb97,good app 👍👍👍,gooddood appp 👍👍👍,gooddood appp  thumbs_up  thumbs_up  thumbs_up ,en,0.704,gooddood appp  thumbs_up  thumbs_up  thumbs_up,gooddood app thumbs_up thumbs_up thumbs_up,gooddood app thumbs_up thumbs_up thumbs_up
4113716f-6830-4ad3-abeb-d4843076bc3f,সিম হারিয়ে গেছে আইডিতে টাকা আছে পাসউয়ারড জানি সেবা পাছিনা।,সিম হারিয়ে গেছে আইডিতে bdt আছে পাসউয়ারড জানি সেবা পাছিনা।,সিম হারিয়ে গেছে আইডিতে bdt আছে পাসউয়ারড জানি সেবা পাছিনা।,bn,0.999,"SIM is lost, ID has bdt, I know the password, I am not getting service.","sim is lost, id has bdt, i know the password, i am not getting service.","sim is lost, id has bdt, i know the password, i am not getting service."
ee2a0789-c005-4b10-a28c-8261958f6543,great 😃😃,gooddreat 😃😃,gooddreat  grinning_face_with_big_eyes  grinning_face_with_big_eyes ,en,0.375,gooddreat  grinning_face_with_big_eyes  grinning_face_with_big_eyes,gooddreat grinning_face_with_big_eyes grinning_face_with_big_eyes,gooddreat grinning_face_with_big_eyes grinning_face_with_big_eyes
4001e28a-6797-44bc-a673-9bd7323867e0,nice,nice,nice,en,0.839,nice,nice,nice
9465d1b5-a6e1-4d41-a58f-375b8fd4fec7,nice,nice,nice,en,0.839,nice,nice,nice
8e373dfc-0692-4b34-a9fb-55451842290b,hife,hiappe,hiappe,it,0.726,hiappe,hiappe,hiappe
7a53a264-46a8-4988-a59f-3c17d49e1d98,code ase na. faltu app,codee ase no/not. appaltu appp,codee ase no/not. appaltu appp,ast,0.136,codee ase no/not. appaltu appp,codee ase nonot. appaltu app,codee ase nonot. appaltu app
17cbf11a-a16a-4c32-a65a-5d6fc686e241,👍 good,👍 gooddood, thumbs_up  gooddood,en,0.461,thumbs_up  gooddood,thumbs_up gooddood,thumbs_up gooddood
d5115fd5-8f3a-4755-8dda-497e47bf4da9,good 😊👍,gooddood 😊👍,gooddood  smiling_face_with_smiling_eyes  thumbs_up ,en,0.374,gooddood  smiling_face_with_smiling_eyes  thumbs_up,gooddood smiling_face_with_smiling_eyes thumbs_up,gooddood smiling_face_with_smiling_eyes thumbs_up
ce3a3833-0878-4581-aa3b-960546fcac6e,login in,logooddin in,logooddin in,en,0.78,logooddin in,logooddin in,logooddin in
5c92e7d0-80bc-4090-b345-9250262b41c9,অসাধারণ একটি অ্যাপস,অসাধারণ একটি অ্যাপস,অসাধারণ একটি অ্যাপস,bn,1.0,A wonderful app,a wonderful app,a wonderful app
59612545-baa2-4e2d-a315-e6748c4fb95d,ভালো,good,good,en,0.895,good,good,good
38959460-72cc-4875-b577-5c76bde1b97f,এটা ভালো না,এটা good না,এটা good না,bn,0.972,It's not good,it's not good,it's not good
7a906fe9-d717-4271-bc4b-58941ae0b7a6,nice,nice,nice,en,0.839,nice,nice,nice
74df0c6b-c0b6-45cb-aaee-a773b57ccbfc,good asps,gooddood asps,gooddood asps,en,0.532,gooddood asps,gooddood asps,gooddood asps
f0cb417a-7706-4c70-a303-f76f2b4b5aad,nice,nice,nice,en,0.839,nice,nice,nice
b8732e32-cd3f-46ff-bc7c-c8eb71364a23,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
fb69d42e-87b1-47bf-9bd8-ac8053c3394b,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
a3085561-8fba-4226-b37a-43cb66abc81b,good 👍,gooddood 👍,gooddood  thumbs_up ,en,0.461,gooddood  thumbs_up,gooddood thumbs_up,gooddood thumbs_up
651ce989-8bed-4d48-b2d7-2896c466feb0,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
3c2bb01b-dabc-41f5-be4f-2b99092a41cd,hot,hot,hot,fr,0.145,hot,hot,hot
12bc5c0c-ab98-4d44-9c76-dc217111aad1,nic,nice,nice,en,0.839,nice,nice,nice
2ef70f54-e5fd-4f6b-a1d6-e5bfe9897a00,ওটিপি পাঠাতে অনেক দেরি হয়,ওটিপি পাঠাতে অনেক দেরি হয়,ওটিপি পাঠাতে অনেক দেরি হয়,bn,1.0,Too late to send OTP,too late to send otp,too late to send otp
918051c3-cace-4b26-b7cf-a48c31fb76b6,ধন্যবাদ thanks you 🥰,ধন্যবাদ thanks you 🥰,ধন্যবাদ thanks you  smiling_face_with_hearts ,en,0.432,Thanks thanks you smiling_face_with_hearts,thanks thanks you smiling_face_with_hearts,thanks thanks you smiling_face_with_hearts
50cc96a0-ee43-4e98-ac52-8fec6f16fa41,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
e2093fe8-3776-4be7-a68c-8a76e6917ea2,so much trouble to registration.,so much trouble to regooddistration.,so much trouble to regooddistration.,en,0.859,so much trouble to regooddistration.,so much trouble to regooddistration.,so much trouble to regooddistration.
33ccdbd2-7db0-43ee-bd32-49b5bee45b80,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
19f58ba9-3633-45d5-87cf-1bd31c31f9dd,can't login my account!,can't logooddin my account!,can't logooddin my account!,en,0.974,can't logooddin my account!,can't logooddin my account!,can't logooddin my account!
5e7720fb-4978-444a-bdf2-58658269b8ef,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
dc85eed5-42ef-4c53-a567-7b9e02ee2f2d,nice,nice,nice,en,0.839,nice,nice,nice
f990ba64-754c-43cd-bdf0-4121b5d23977,nice apps 🥰,nice appps 🥰,nice appps  smiling_face_with_hearts ,en,0.591,nice appps  smiling_face_with_hearts,nice apps smiling_face_with_hearts,nice apps smiling_face_with_hearts
fd76f2a8-b93b-48b0-a671-a1e1032008d9,good luck with 🤑,gooddood luck with 🤑,gooddood luck with  money-mouth_face ,en,0.769,gooddood luck with  money-mouth_face,gooddood luck with money-mouth_face,gooddood luck with money-mouth_face
a6130be2-6217-47fb-8af4-9b56f5f9d9c7,ok,ok,ok,en,0.898,ok,ok,ok
b6fa9a48-1c24-43d5-a1f6-ce44b7e75eb4,good add,gooddood add,gooddood add,ru,0.287,gooddood add,gooddood add,gooddood add
913e59d9-53dd-41eb-b402-905ac9e4a8a6,sakil wow,sakil wow,sakil wow,id,0.362,sick wow,sick wow,sick wow
7818ac25-5714-4f7d-8ade-d8e7510d5271,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
a0b4ae5c-c7c3-4164-a5de-54ec020f9062,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
21c6cee3-ae16-4b4d-9159-fbd4cad9d2ba,সেন্ড মানি ফ্রি করে দিলে ভালো হবে।,সেন্ড মানি ফ্রি করে দিলে good হবে।,সেন্ড মানি ফ্রি করে দিলে good হবে।,bn,0.998,It will be good if send money free.,it will be good if send money free.,it will be good if send money free.
08ee05f2-53ab-47fe-9d5b-34fe23180872,nice app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
7324e2f8-3023-4883-b7d0-44d5e0c1b0f8,its too much better than bkash,its too much bitter than bkash,its too much bitter than bkash,en,0.997,its too much bitter than bkash,its too much bitter than bkash,its too much bitter than bkash
90e804dc-1ad2-4a19-961e-ec1f69c2dbbb,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
2084b95d-5911-4e2c-bd2d-a26a1f5fce44,আমি নতুন একাউন্ট খুলব hep me,আমি নতুন একাউন্ট খুলব hep me,আমি নতুন একাউন্ট খুলব hep me,bn,0.996,I will open new account hep me,i will open new account hep me,i will open new account hep me
324368d4-444a-4346-8d3a-c862ad9649fd,"it's been two or three months and i haven't been able to log into the app.the quote comes but there is no option to put the code. it doesn't take automatically, but what is it like to have a tournament system?","it's been two or three months and i haven't been able to logoodd into the appp.the quote comes but there is no option to put the codee. it doesn't take automatically, but what is it like to have a tourno/notment system?","it's been two or three months and i haven't been able to logoodd into the appp.the quote comes but there is no option to put the codee. it doesn't take automatically, but what is it like to have a tourno/notment system?",en,0.986,"it's been two or three months and i haven't been able to logoodd into the appp.the quote comes but there is no option to put the codee. it doesn't take automatically, but what is it like to have a tourno/notment system?","it's been two or three months and i haven't been able to logoodd into the app.the quote comes but there is no option to put the codee. it doesn't take automatically, but what is it like to have a tournonotment system?","it's been two or three months and i haven't been able to logoodd into the app.the quote comes but there is no option to put the codee. it doesn't take automatically, but what is it like to have a tournonotment system?"
f4414822-b8ae-41cb-88b5-38abba3e42db,nice,nice,nice,en,0.839,nice,nice,nice
9b959c6a-6f8c-4bc5-8935-e2e503470b2d,nice,nice,nice,en,0.839,nice,nice,nice
bd7986cc-54da-4f22-81e3-b86b4953d4d5,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
bd68355d-beb8-4462-a8e2-f5ac775597c8,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
15097ee0-d69a-4a79-8571-181a66b68440,in this app is not help full,in this appp is not help appull,in this appp is not help appull,en,0.966,in this appp is not help appull,in this app is not help appull,in this app is not help appull
3334c50b-40a6-4919-af07-9108c241e9ca,helpful,helpappul,helpappul,eo,0.283,helpapple,helpapple,helpapple
59714084-fd5f-49c3-886e-cc9e58c94226,হাতনকরকরা,হাতনকরকরা,হাতনকরকরা,bpy,0.531,Handyman,handyman,handyman
f537f13c-b91a-47da-b8e1-7bd3f134e696,nice,nice,nice,en,0.839,nice,nice,nice
8af500dd-9c37-45e2-8fb1-6115259c8373,stop spying.,stop spyingoodd.,stop spyingoodd.,en,0.419,stop spyingoodd.,stop spyingoodd.,stop spyingoodd.
2a16c073-a6c3-4157-9dee-5a5afca3405f,☺️☺️❤️❤️❤️ অনেক সুন্দর একটা app,☺️☺️❤️❤️❤️ অনেক সুন্দর একটা appp, smiling_face  smiling_face  red_heart  red_heart  red_heart  অনেক সুন্দর একটা appp,bn,0.605,smiling_face smiling_face red_heart red_heart red_heart very nice appp,smiling_face smiling_face red_heart red_heart red_heart very nice app,smiling_face smiling_face red_heart red_heart red_heart very nice app
f4c29625-e0e8-4eb8-95ec-ae274249c405,khub kharap,very kharapp,very kharapp,en,0.988,very kharapp,very kharapp,very kharapp
9bc92d0f-8e51-401c-9598-c54d2514678d,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
0da83294-29d9-4a0e-a047-ac2cc6e76014,naice apps,no/notice appps,no/notice appps,ko,0.221,no/notice appps,nonotice apps,nonotice apps
7b757641-1a75-441c-add7-3a507debff32,good 😊💯,gooddood 😊💯,gooddood  smiling_face_with_smiling_eyes  hundred_points ,en,0.254,gooddood  smiling_face_with_smiling_eyes  hundred_points,gooddood smiling_face_with_smiling_eyes hundred_points,gooddood smiling_face_with_smiling_eyes hundred_points
71bdf66e-5c6c-4f77-9f56-cf09baef605f,ভালো,good,good,en,0.895,good,good,good
5dffd70a-b165-43c4-9cc5-9df87b93e9e4,"nagad app needs many more updates.when we see bkash app we understand that nagad should bring more updates. in particular, loans should be introduced, bank transactions should be improved,the name of the bank should be added, i hope the authorities will note these in the next update. thank you!!","no/notgooddad appp needs many more updates.when we see bkash appp we understand that no/notgooddad should bringoodd more updates. in particular, loans should be introduced, bank transactions should be improved,the no/notme oapp the bank should be added, i hope the authorities will note these in the next update. thank you!!","no/notgooddad appp needs many more updates.when we see bkash appp we understand that no/notgooddad should bringoodd more updates. in particular, loans should be introduced, bank transactions should be improved,the no/notme oapp the bank should be added, i hope the authorities will note these in the next update. thank you!!",en,0.814,"no/notgooddad appp needs many more updates.when we see bkash appp we understand that no/notgooddad should bringoodd more updates. in particular, loans should be introduced, bank transactions should be improved,the no/notme oapp the bank should be added, i hope the authorities will note these in the next update. thank you!!","nonotgooddad app needs many more updates.when we see bkash app we understand that nonotgooddad should bringoodd more updates. in particular, loans should be introduced, bank transactions should be improved,the nonotme oapp the bank should be added, i hope the authorities will note these in the next update. thank you!!","nonotgooddad app needs many more updates.when we see bkash app we understand that nonotgooddad should bringoodd more updates. in particular, loans should be introduced, bank transactions should be improved,the nonotme oapp the bank should be added, i hope the authorities will note these in the next update. thank you!!"
acb42e4f-10ae-4642-9ee5-37ddea99e7cc,"bank two add many good,,, transfer many don't services, only somali bank why?","bank two add many gooddood,,, transapper many don't serbrotherces, only somali bank why?","bank two add many gooddood,,, transapper many don't serbrotherces, only somali bank why?",en,0.915,"bank two add many gooddood,,, transapper many don't serbrotherces, only somali bank why?","bank two add many gooddood,, transapper many don't serbrotherces, only somali bank why?","bank two add many gooddood,, transapper many don't serbrotherces, only somali bank why?"
8ed7b227-0f1f-4264-b767-849a471b04b2,nice,nice,nice,en,0.839,nice,nice,nice
b370b024-e7c8-4d8f-ad76-858dbe487366,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
a094c11b-66cd-428b-8121-23e572f31072,love dis app,lovee dis appp,lovee dis appp,fr,0.569,lovee dis appp,lovee dis app,lovee dis app
f88334f8-f653-4360-9d81-10400bbd42e9,faltu app 😡🤬,appaltu appp 😡🤬,appaltu appp  enraged_face  face_with_symbols_on_mouth ,en,0.325,appaltu appp  enraged_face  face_with_symbols_on_mouth,appaltu app enraged_face face_with_symbols_on_mouth,appaltu app enraged_face face_with_symbols_on_mouth
189370d4-c090-4a37-bb2b-1bb5b600c27d,wow🥰,wow🥰,wow smiling_face_with_hearts ,en,0.441,wow smiling_face_with_hearts,wow smiling_face_with_hearts,wow smiling_face_with_hearts
6bc9e818-1aa0-4334-b169-8641227f38c7,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
ee774332-0a57-4690-8c61-5020a6fc68d7,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
040d64a4-3204-48bc-bc88-7ecfe5fe9d40,onek bhalo,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
e5009d79-ec05-4fe9-ad27-fa179414e8ba,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
ec455c55-60b8-4c20-93d5-d116a1e57592,very bed,very bad,very bad,en,0.997,very bad,very bad,very bad
64c986d0-250c-4eeb-b6a3-d27f82385391,godd,gooddodd,gooddodd,en,0.512,gooddodd,gooddodd,gooddodd
4370a608-b55b-4254-b9e8-4c92852e557c,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
651fa37b-f8c4-4969-93eb-7d59c3aae7c3,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
e27b9498-a533-47a2-8f8a-286593743830,nice,nice,nice,en,0.839,nice,nice,nice
