review_id,original_text,pre_translated_text,emoji_converted,detected_lang,confidence,translated_text,cleaned_text,post_translated
751c4eb8-30b6-4b61-bb24-26f0453fdbcb,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
688ffaf6-c912-4237-a08e-9ded932afd8c,"রকেট অ্যাপস এর, যত ফিউচার বা সার্ভিস রয়েছে,, আমার কাছে খুবই ভালো লেগেছে, লেনদেন করা যায় খুবই সহজে, এবং প্রতারণা হওয়ার ভয় নাই, সবমিলিয়ে রকেট অ্যাপস এর, যতগুলো সার্ভিস আছে সবই আমার ভালো লেগেছে। ধন্যবাদ।।","রকেট অ্যাপস এর, যত ফিউচার বা সার্ভিস রয়েছে,, আমার কাছে খুবই good লেগেছে, লেনদেন করা যায় খুবই সহজে, এবং প্রতারণা হওয়ার ভয় নাই, সবমিলিয়ে রকেট অ্যাপস এর, যতগুলো সার্ভিস আছে সবই আমার good লেগেছে। ধন্যবাদ।।","রকেট অ্যাপস এর, যত ফিউচার বা সার্ভিস রয়েছে,, আমার কাছে খুবই good লেগেছে, লেনদেন করা যায় খুবই সহজে, এবং প্রতারণা হওয়ার ভয় নাই, সবমিলিয়ে রকেট অ্যাপস এর, যতগুলো সার্ভিস আছে সবই আমার good লেগেছে। ধন্যবাদ।।",bn,1.0,"I like all the futures or services of Rocket Apps, transactions are very easy, and there is no fear of being cheated. All in all, all the services of Rocket Apps are good for me. Thank you.","i like all the futures or services of rocket apps, transactions are very easy, and there is no fear of being cheated. all in all, all the services of rocket apps are good for me. thank you.","i like all the futures or services of rocket apps, transactions are very easy, and there is no fear of being cheated. all in all, all the services of rocket apps are good for me. thank you."
b1cc09f5-4f43-4b87-8c3e-9d6c920d7c84,good apps 2026,gooddood appps 2026,gooddood appps 2026,en,0.232,gooddood appps 2026,gooddood apps 2026,gooddood apps 2026
6f2836cf-31f7-47f6-a5ad-fbabe865233d,amazing app!,amazingoodd appp!,amazingoodd appp!,en,0.576,amazingoodd appp!,amazingoodd app!,amazingoodd app!
90ba236e-9cc4-437f-be97-ba85888b4600,naic,no/notic,no/notic,no,0.29,no/notic,nonotic,nonotic
2779b02c-beeb-4323-9c46-d94df4065a2e,রকেট এজেন্ট অ্যাপস আলাদা প্লে স্টোর যুক্ত করুন agent fund transfer to/from his own linked dbbl core banking account new update please b2b received bank and b2b send bank,রকেট এজেন্ট অ্যাপস আলাদা প্লে স্টোর যুক্ত করুন agooddent appund transapper to/approm his own linked dbbl core bankingoodd account new update please b2b received bank and b2b send bank,রকেট এজেন্ট অ্যাপস আলাদা প্লে স্টোর যুক্ত করুন agooddent appund transapper to/approm his own linked dbbl core bankingoodd account new update please b2b received bank and b2b send bank,bn,0.744,Add rocket agent apps separate play store agooddent appund transapper to/approm his own linked dbbl core bankingoodd account new update please b2b received bank and b2b send bank,add rocket agent apps separate play store agooddent appund transapper toapprom his own linked dbbl core bankingoodd account new update please b2b received bank and b2b send bank,add rocket agent apps separate play store agooddent appund transapper toapprom his own linked dbbl core bankingoodd account new update please b2b received bank and b2b send bank
d6aecdc9-18ee-40d1-8fa7-663a6ebe9b9e,nice,nice,nice,en,0.839,nice,nice,nice
c0865020-8cc4-446a-90cb-7e9edc80ec57,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
fc4f1080-7846-4db3-b47a-76102b23ddca,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
25c82c62-65d3-4fea-87a9-e1e14d927b4b,sayem bhuiyan,sayem bhuiyan,sayem bhuiyan,en,0.277,sayem bhuiyan,sayem bhuiyan,sayem bhuiyan
b07f5cc2-1edf-4877-89a8-6d904096b965,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
f646a6c3-a723-4d77-8faf-b49043242e1a,খুব দারুন আপ,খুব দারুন app,খুব দারুন app,bn,0.997,Very cool app,very cool app,very cool app
ee13b7fe-49bc-43a2-86f7-dc1e980d8521,op,op,op,nl,1.0,op,op,op
d23f608c-49f1-4b71-8799-c7660eef9dc2,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
f89f7405-a6ba-49c6-aef8-506cb9822135,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
16ffc7ab-15e7-48ec-8a70-48794a470bd3,login system too conplex and hard,logooddin system too conplex and hard,logooddin system too conplex and hard,en,0.825,logooddin system too conplex and hard,logooddin system too conplex and hard,logooddin system too conplex and hard
87b002cf-0384-4350-8b54-c1ac0057b3bf,nice,nice,nice,en,0.839,nice,nice,nice
651398cb-3d34-4aae-bd9c-da7bdbce985a,nice,nice,nice,en,0.839,nice,nice,nice
525273e7-350b-47d6-b00d-2711d730721f,"সাউওয়ার এপ বানাইছে, লগ ইন করতেই জান বের হয়ে যায়, বিকাশ বা নগদ এপের মতো স্মুথলি সার্ভিস না দিতে পারলে বালের এপ বানায়া লাভ কি?","সাউওয়ার এপ বাniceে, লগ ইন করতেই জান বের হয়ে যায়, বিকাশ বা নগদ এপের মতো স্মুথলি সার্ভিস না দিতে পারলে useless এপ বানায়া লাভ কি?","সাউওয়ার এপ বাniceে, লগ ইন করতেই জান বের হয়ে যায়, বিকাশ বা নগদ এপের মতো স্মুথলি সার্ভিস না দিতে পারলে useless এপ বানায়া লাভ কি?",bn,1.0,"In Sauwar app, the user gets lost after logging in, what is the point of making a useless app if you can't provide smooth service like Bikash or Cash app?","in sauwar app, the user gets lost after logging in, what is the point of making a useless app if you can't provide smooth service like bikash or cash app?","in sauwar app, the user gets lost after logging in, what is the point of making a useless app if you can't provide smooth service like bikash or cash app?"
3e923b32-7593-4bde-ba64-ab15e5dc60ed,wow,wow,wow,ceb,0.366,wow,wow,wow
48f49ee0-ad45-4efc-86d8-7fe94ba66b5a,nice,nice,nice,en,0.839,nice,nice,nice
c602789c-6c88-4a6d-bc02-6acbf6539f30,beast app,beast appp,beast appp,en,0.512,beast appp,beast app,beast app
458c0073-dce4-45ad-a393-2d229efa2e82,wonderful,wonderappul,wonderappul,en,0.251,wonderappul,wonderappul,wonderappul
0a4d03d7-1ec6-4f05-977a-74f8e37e73d4,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
ad9b528c-5300-4ec9-b7ea-5fc3f21746f6,nice,nice,nice,en,0.839,nice,nice,nice
768534cd-46aa-4340-8018-c25760d04013,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
8c1c4552-b942-49e7-81b7-d6a478148812,amazing,amazingoodd,amazingoodd,en,0.517,amazingoodd,amazingoodd,amazingoodd
d67d067f-6328-4c88-abee-9b47971ed181,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
7546142d-b04d-4cc1-b01e-f2663fc78e2b,log in problem,logoodd in problem,logoodd in problem,en,0.947,logoodd in problem,logoodd in problem,logoodd in problem
f14ac2ca-c683-4532-b45e-25db6fda2533,faltu,appaltu,appaltu,fi,0.882,contract,contract,contract
b005694c-222e-4111-96ac-6ce2e1d52e68,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
c0e56581-f1b5-42ea-b71e-7f37a7cb17d4,nice,nice,nice,en,0.839,nice,nice,nice
6a670c51-9099-45da-8409-e228cb5bf9a8,nic app,nice appp,nice appp,en,0.785,nice appp,nice app,nice app
b562dcc0-8a4d-475c-ae40-8eab20707344,nice,nice,nice,en,0.839,nice,nice,nice
67a22f1b-9418-4e9f-a028-b97ae2a2ba14,nice,nice,nice,en,0.839,nice,nice,nice
8cdcad0c-0356-4c8a-831d-4fb1174a0ced,nice,nice,nice,en,0.839,nice,nice,nice
4a71d948-b69e-4393-afa9-6f2590337130,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
3d1fa532-833a-4881-a13d-e623305d8d62,👍👍👍👍,👍👍👍👍, thumbs_up  thumbs_up  thumbs_up  thumbs_up ,en,0.838,thumbs_up  thumbs_up  thumbs_up  thumbs_up,thumbs_up thumbs_up thumbs_up thumbs_up,thumbs_up thumbs_up thumbs_up thumbs_up
dc0f76e0-77f0-4530-950b-f7ddb7688c6b,can't log in,can't logoodd in,can't logoodd in,en,0.999,can't logoodd in,can't logoodd in,can't logoodd in
ff2694d5-54b0-45fa-b75e-7873f8a4d540,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
3d4f09d4-dccf-4d23-8333-44fb61a90a46,ভালো,good,good,en,0.895,good,good,good
15bb06d7-6d05-490e-98a9-338d243c92a1,i am the agent,i am the agooddent,i am the agooddent,en,0.657,i am the agooddent,i am the agooddent,i am the agooddent
d830eaec-d6a0-4b90-888b-b6ea983408a0,wow,wow,wow,ceb,0.366,wow,wow,wow
ce61cfe8-6e40-4c2b-b4f0-51c4525e1d05,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
9a320f51-4d54-4434-9b8b-3864a0df868c,kub valo,kub good,kub good,en,0.734,gold good,gold good,gold good
aa590cf0-afdd-49ba-931c-8faead423739,ভালো,good,good,en,0.895,good,good,good
9f235a11-6415-4838-a0f7-83654545100e,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
e5815c2c-5277-4c4b-8009-d8513fb1d628,💟💟,💟💟, heart_decoration  heart_decoration ,en,0.623,heart_decoration  heart_decoration,heart_decoration heart_decoration,heart_decoration heart_decoration
4ea653a4-bce4-4663-b371-8f02166b3adb,good experience,gooddood experienicee,gooddood experienicee,nl,0.485,gooddood experienicee,gooddood experienicee,gooddood experienice
1b7ae9d1-f3ff-46c6-a7b3-c21398ae7aad,best,best,best,en,0.169,best,best,best
e052b499-03d0-4fe8-a968-6c527ca6d371,super app,super appp,super appp,en,0.525,super appp,super app,super app
a6283531-a5e5-464d-8aca-6f4a411c25e3,good apps,gooddood appps,gooddood appps,en,0.304,gooddood appps,gooddood apps,gooddood apps
3dae9688-6d04-415e-a29b-94973307e7fa,good rokat,gooddood rokat,gooddood rokat,cs,0.346,rocket launchers,rocket launchers,rocket launchers
610087b8-e28a-4d5c-9587-3d0f71afebd7,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
07289682-b935-4177-b0b2-7f0796d6ac09,রকেট এপস আপডেট আছে তাও লগ‌ইন সমস্যা হয় লগ‌ইন করা যায় না এপস এই লেখাটি আসে/ error a problem seems to have occurred. please try after some time. ok এটা কোনো আপডেটের মাধ্যমে ঠিক করলে ভালো হয় ধন্যবাদ 🥰,রকেট এপস appডেট আছে তাও লগ‌ইন সমস্যা হয় লগ‌ইন করা যায় না এপস এই লেখাটি আসে/ error a problem seems to have occurred. please try aappter some time. ok এটা কোনো appডেটের মাধ্যমে ঠিক করলে good হয় ধন্যবাদ 🥰,রকেট এপস appডেট আছে তাও লগ‌ইন সমস্যা হয় লগ‌ইন করা যায় না এপস এই লেখাটি আসে/ error a problem seems to have occurred. please try aappter some time. ok এটা কোনো appডেটের মাধ্যমে ঠিক করলে good হয় ধন্যবাদ  smiling_face_with_hearts ,bn,0.95,"Even if there is rocket app update, there is a login problem, the app cannot be logged in. This text appears / error a problem seems to have occurred. please try appter some time. ok it's good to fix it with an app update thanks smiling_face_with_hearts","even if there is rocket app update, there is a login problem, the app cannot be logged in. this text appears error a problem seems to have occurred. please try appter some time. ok it's good to fix it with an app update thanks smiling_face_with_hearts","even if there is rocket app update, there is a login problem, the app cannot be logged in. this text appears error a problem seems to have occurred. please try appter some time. ok it's good to fix it with an app update thanks smiling_face_with_hearts"
a0591688-f82d-4ab0-84fa-38df28625336,ok,ok,ok,en,0.898,ok,ok,ok
0521fb45-db2a-429f-ba16-7ddb23348c84,good job,gooddood job,gooddood job,en,0.416,gooddood job,gooddood job,gooddood job
3f1e5cc4-21c8-4e7e-87bb-1d597a7ad9b3,nice,nice,nice,en,0.839,nice,nice,nice
9af39a0c-a489-43ff-a329-687d067b861e,nice,nice,nice,en,0.839,nice,nice,nice
16cb488f-e09b-4476-bf6f-d1068fdfb45d,nice,nice,nice,en,0.839,nice,nice,nice
0affe45c-9d19-48bd-a29a-6c7791e3bfeb,ok,ok,ok,en,0.898,ok,ok,ok
7eb6594c-b542-4794-afaa-76208b8021e2,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
1d93c938-e1da-4988-96d2-7931bfd130e9,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
0f22828b-5b64-4e81-b04b-91133ec7f54e,very very good apps,very very gooddood appps,very very gooddood appps,en,0.986,very very gooddood appps,very very gooddood apps,very very gooddood apps
c256d538-e6d9-441d-8c2e-7d2cba19b92b,nice apps,nice appps,nice appps,en,0.78,nice appps,nice apps,nice apps
cdcff278-9e31-4711-88a0-1ec124af7f2e,good 👍,gooddood 👍,gooddood  thumbs_up ,en,0.461,gooddood  thumbs_up,gooddood thumbs_up,gooddood thumbs_up
b41e59ea-60d5-42a2-98aa-fe40c998ecf5,nice app otp,nice appp otp,nice appp otp,en,0.77,nice app otp,nice app otp,nice app otp
ec912192-92a0-4c15-9041-dcfd71cd178a,worst app total trash too much bugs so many problems,worst appp total trash too much bugoodds so many problems,worst appp total trash too much bugoodds so many problems,en,0.943,worst appp total trash too much bugoodds so many problems,worst app total trash too much bugoodds so many problems,worst app total trash too much bugoodds so many problems
b0c4f7db-d5b8-476e-8413-e1dfda578a07,nice,nice,nice,en,0.839,nice,nice,nice
59bc3d9c-c867-4f86-bcc8-70838201e2c7,there is no option to register😤,there is no option to regooddister😤,there is no option to regooddister face_with_steam_from_nose ,en,0.616,there is no option to regooddister face_with_steam_from_nose,there is no option to regooddister face_with_steam_from_nose,there is no option to regooddister face_with_steam_from_nose
1b1c61fd-35e4-48f0-b0ae-ba8821b2f468,usefull,useappull,useappull,en,0.653,useappull,useappull,useappull
cc04f66e-0074-41ad-9c43-790e2a2047f8,"বিশ্বাস করেন ভাই আমার দেখা একে বারে পালতু একটু মোবাইল ওয়ালেট 😡। একটা একাউন্ট আমি আজকে ৪ মাস ধরে খোলার চেষ্টা করতেছি। খুলতেছেই না। ivr আসলে ওটিপি আসেনা, কল রিসিব করে পিন দিলে বলে, দুঃখিত, যাও সেল্প একাউন্ট খোলা হয়, সকল ইনফরমেশন দেওয়ার পরে দিয়া, ঐ গুলা নিতে, চায় না😫। মানে চিন্তা করেন একটা একাউন্ট খোলার জন্য কি পরিমানে প্যারা নেওয়া লাগতেছে😡। কেনরে ভাই বাংলাদেশ এ তো অনেক গুলা মোবাইল ওয়ালেট আছে। কই ঐ গুলাতে তো এত ঝামেলা পোহানো লাগে না, মানে ভাই বলার ভাষা নেই, বিশ্বাস করেন মুখ দিয়ে গালি চলে আসে","বিশ্বাস করেন ভাই আমার দেখা একে বারে পালতু একটু মোবাইল ওয়ালেট 😡। একটা একাউন্ট আমি আজকে ৪ মাস ধরে খোলার চেষ্টা করতেছি। খুলতেছেই না। ivr আসলে ওটিপি আসেনা, কল রিসিব করে পিন দিলে বলে, দুঃখিত, যাও সেল্প একাউন্ট খোলা হয়, সকল ইনফরমেশন দেওয়ার পরে দিয়া, ঐ গুলা নিতে, চায় না😫। মানে চিন্তা করেন একটা একাউন্ট খোলার জন্য কি পরিমানে প্যারা নেওয়া লাগতেছে😡। whyরে ভাই বাংলাদেশ এ তো অনেক গুলা মোবাইল ওয়ালেট আছে। কই ঐ গুলাতে তো এত ঝামেলা পোহানো লাগে না, মানে ভাই বলার ভাষা নেই, বিশ্বাস করেন মুখ দিয়ে গালি চলে আসে","বিশ্বাস করেন ভাই আমার দেখা একে বারে পালতু একটু মোবাইল ওয়ালেট  enraged_face । একটা একাউন্ট আমি আজকে ৪ মাস ধরে খোলার চেষ্টা করতেছি। খুলতেছেই না। ivr আসলে ওটিপি আসেনা, কল রিসিব করে পিন দিলে বলে, দুঃখিত, যাও সেল্প একাউন্ট খোলা হয়, সকল ইনফরমেশন দেওয়ার পরে দিয়া, ঐ গুলা নিতে, চায় না tired_face । মানে চিন্তা করেন একটা একাউন্ট খোলার জন্য কি পরিমানে প্যারা নেওয়া লাগতেছে enraged_face । whyরে ভাই বাংলাদেশ এ তো অনেক গুলা মোবাইল ওয়ালেট আছে। কই ঐ গুলাতে তো এত ঝামেলা পোহানো লাগে না, মানে ভাই বলার ভাষা নেই, বিশ্বাস করেন মুখ দিয়ে গালি চলে আসে",bn,0.999,"Believe me, brother, I have seen him once in a while. I have been trying to open an account for 4 months now. Not opening. ivr actually doesn't come OTP, after receiving the call and pin it says, sorry, go help account is opened, after giving all the information, don't want to take those things tired_face. I mean, think how much it takes to open an account enraged_face. Why bro, there are many mobile wallets in Bangladesh. Where those people don't need to put up with so much trouble, I mean they don't have the language to say brother, they believe that insults come through their mouths.","believe me, brother, i have seen him once in a while. i have been trying to open an account for 4 months now. not opening. ivr actually doesn't come otp, after receiving the call and pin it says, sorry, go help account is opened, after giving all the information, don't want to take those things tired_face. i mean, think how much it takes to open an account enraged_face. why bro, there are many mobile wallets in bangladesh. where those people don't need to put up with so much trouble, i mean they don't have the language to say brother, they believe that insults come through their mouths.","believe me, brother, i have seen him once in a while. i have been trying to open an account for 4 months now. not opening. ivr actually doesn't come otp, after receiving the call and pin it says, sorry, go help account is opened, after giving all the information, don't want to take those things tired_face. i mean, think how much it takes to open an account enraged_face. why bro, there are many mobile wallets in bangladesh. where those people don't need to put up with so much trouble, i mean they don't have the language to say brother, they believe that insults come through their mouths."
4670e877-f9b2-420b-8b1d-2da542213321,ekyc update problem,ekyc update problem,ekyc update problem,en,0.546,ekyc update problem,ekyc update problem,ekyc update problem
c030aee3-6095-4983-acac-32c26430f305,nice,nice,nice,en,0.839,nice,nice,nice
f644d04e-0d0a-4f7c-8b9f-5409210286fb,nice,nice,nice,en,0.839,nice,nice,nice
ce161010-73f5-4923-8a89-411dd081bdc6,"this app is not good at all. this app does not give otp to the sim. it causes a lot of problems. in my opinion, bkash and nagad apps are better than this.","this appp is not gooddood at all. this appp does not gooddive otp to the sim. it causes a lot oapp problems. in my opinion, bkash and no/notgooddad appps are bitter than this.","this appp is not gooddood at all. this appp does not gooddive otp to the sim. it causes a lot oapp problems. in my opinion, bkash and no/notgooddad appps are bitter than this.",en,0.942,"this appp is not gooddood at all. this appp does not gooddive otp to the sim. it causes a lot oapp problems. in my opinion, bkash and no/notgooddad appps are bitter than this.","this app is not gooddood at all. this app does not gooddive otp to the sim. it causes a lot oapp problems. in my opinion, bkash and nonotgooddad apps are bitter than this.","this app is not gooddood at all. this app does not gooddive otp to the sim. it causes a lot oapp problems. in my opinion, bkash and nonotgooddad apps are bitter than this."
a512f74a-8c27-4203-aaf1-229864df140b,bad apps,bad appps,bad appps,en,0.546,bad appps,bad apps,bad apps
44a6db24-329b-4d4b-a5ff-84ddc0c98d63,নাইচ,nice,nice,en,0.839,nice,nice,nice
02d6aa45-fe96-4527-b470-d958a023cb90,nice,nice,nice,en,0.839,nice,nice,nice
785d11ac-ec4a-4f05-a00a-cac81b6d2f55,too bad sevice.complain section does not work.app management is too horrible.,too bad sebrotherce.complain section does not work.appp mano/notgooddement is too horrible.,too bad sebrotherce.complain section does not work.appp mano/notgooddement is too horrible.,en,0.768,too bad sebrotherce.complain section does not work.appp mano/notgooddement is too horrible.,too bad sebrotherce.complain section does not work.app manonotgooddement is too horrible.,too bad sebrotherce.complain section does not work.app manonotgooddement is too horrible.
585d81dd-e0ea-4124-ae68-f5530e8dadad,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
ede1130a-f928-4c4f-bde9-232d4514f839,হবে,হবে,হবে,bn,0.998,will be,will be,will be
cb3172a2-7a11-464d-bfe9-20c3a34570ef,ভালো,good,good,en,0.895,good,good,good
29d74ba9-50f3-495c-906f-29d147024012,app not working,appp not workingoodd,appp not workingoodd,en,0.85,appp not workingoodd,app not workingoodd,app not workingoodd
897af1f3-a178-4e34-9a20-bebf24745f56,nice,nice,nice,en,0.839,nice,nice,nice
e43bc117-7af4-4699-addb-a411b59a728a,good app,gooddood appp,gooddood appp,en,0.266,gooddood appp,gooddood app,gooddood app
b0a574e4-ce93-4f96-8edb-da83100ae5d9,সুন্দর,সুন্দর,সুন্দর,bn,0.552,beautiful,beautiful,beautiful
9e216412-68c4-45c6-a85c-4c82dcdad8ca,wow,wow,wow,ceb,0.366,wow,wow,wow
900298da-e85d-4e4f-ac03-b0eaf2ba4401,nice,nice,nice,en,0.839,nice,nice,nice
d715fdd4-073d-4ebf-9fbb-10f73b823f05,খুব ভালো,খুব good,খুব good,en,0.614,very good,very good,very good
c8bdeba4-4e78-427d-b810-85e1490dae65,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
4d4b232c-549b-445c-a393-54e2f3961b7e,nice,nice,nice,en,0.839,nice,nice,nice
873dcc2b-4d72-458b-a878-b5c67e0ff967,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
128625cf-c1c9-4896-8272-fe66361b9de0,best,best,best,en,0.169,best,best,best
cd023453-c253-4914-b778-deb3ae92a8ec,nice ap,nice app,nice app,en,0.909,nice app,nice app,nice app
7bd15c73-170d-4317-85a6-48cf7d07d5ba,so nice,so nice,so nice,en,0.564,so nice,so nice,so nice
86433f44-09cd-47b8-98fc-471020333b0e,নাইস,nice,nice,en,0.839,nice,nice,nice
f4fbc95d-33e0-4b88-93e0-3ffde9248071,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
b4cbb8f3-3c90-44ba-889a-19d898ecc944,এই অ্যাপ টা আমার মোবাইলে লগিন হচ্ছে না,এই অ্যাপ টা আমার মোবাইলে লগিন হচ্ছে না,এই অ্যাপ টা আমার মোবাইলে লগিন হচ্ছে না,bn,1.0,This app is not logging in my mobile,this app is not logging in my mobile,this app is not logging in my mobile
d28c4bda-00b9-482c-b750-0f8319b49394,nice,nice,nice,en,0.839,nice,nice,nice
e869a29a-5933-4980-9052-b4e9f68cec2a,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
5ad30042-9855-4737-8423-edc94a08e6fe,help me peace আমি একাউন্ট নিবন্ধনের করছি একাউন্ট ডুকতে পাড়তাছি না কেন,help me peace আমি একাউন্ট নিবন্ধনের করছি একাউন্ট ডুকতে পাড়তাছি না why,help me peace আমি একাউন্ট নিবন্ধনের করছি একাউন্ট ডুকতে পাড়তাছি না why,bn,0.998,help me peace I am registering an account but I can't login why,help me peace i am registering an account but i can't login why,help me peace i am registering an account but i can't login why
450076a2-9b33-4b65-aa38-c8bbcc557258,💖,💖, sparkling_heart ,en,0.516,sparkling_heart,sparkling_heart,sparkling_heart
99eb0620-06d5-448c-93c1-7d02ef83bde7,i am getting a lot of help from this app.,i am gooddittingoodd a lot oapp help approm this appp.,i am gooddittingoodd a lot oapp help approm this appp.,en,0.875,i am gooddittingoodd a lot oapp help approm this appp.,i am gooddittingoodd a lot oapp help approm this app.,i am gooddittingoodd a lot oapp help approm this app.
02959366-fddb-44ff-b1f4-90d1b13f9dd0,thank you,thank you,thank you,en,0.792,thank you,thank you,thank you
e54094a0-f321-43b0-85dd-b9c0596b9a6c,best,best,best,en,0.169,best,best,best
85a6ff96-ec4a-437c-abc7-4ba55ddf98fc,"rocket app is installed on my smartphone and one rocket account is currently logged in. however, there is no option within the app to log in with another rocket account. as a result, i have to uninstall the rocket app, then download it again and complete the verification process using the number of the account i want to log in with. this whole process is quite time-consuming and inconvenient. therefore, i kindly request the rocket app management team to add an option to log out and log in with","rockit appp is installed on my smartphone and one rockit account is currently logooddgoodded in. however, there is no option within the appp to logoodd in with another rockit account. as a result, i have to uninstall the rockit appp, then download it agooddain and complite the veryappication process usingoodd the number oapp the account i want to logoodd in with. this whole process is quite time-consumyngoodd and iniceonvenient. thereapaftere, i kindly request the rockit appp mano/notgooddement team to add an option to logoodd out and logoodd in with","rockit appp is installed on my smartphone and one rockit account is currently logooddgoodded in. however, there is no option within the appp to logoodd in with another rockit account. as a result, i have to uninstall the rockit appp, then download it agooddain and complite the veryappication process usingoodd the number oapp the account i want to logoodd in with. this whole process is quite time-consumyngoodd and iniceonvenient. thereapaftere, i kindly request the rockit appp mano/notgooddement team to add an option to logoodd out and logoodd in with",en,0.918,"rockit appp is installed on my smartphone and one rockit account is currently logooddgoodded in. however, there is no option within the appp to logoodd in with another rockit account. as a result, i have to uninstall the rockit appp, then download it agooddain and complite the veryappication process usingoodd the number oapp the account i want to logoodd in with. this whole process is quite time-consumyngoodd and iniceonvenient. thereapaftere, i kindly request the rockit appp mano/notgooddement team to add an option to logoodd out and logoodd in with","rockit app is installed on my smartphone and one rockit account is currently logooddgoodded in. however, there is no option within the app to logoodd in with another rockit account. as a result, i have to uninstall the rockit app, then download it agooddain and complite the veryappication process usingoodd the number oapp the account i want to logoodd in with. this whole process is quite time-consumyngoodd and iniceonvenient. thereapaftere, i kindly request the rockit app manonotgooddement team to add an option to logoodd out and logoodd in with","rockit app is installed on my smartphone and one rockit account is currently logooddgoodded in. however, there is no option within the app to logoodd in with another rockit account. as a result, i have to uninstall the rockit app, then download it agooddain and complite the veryappication process usingoodd the number oapp the account i want to logoodd in with. this whole process is quite time-consumyngoodd and iniceonvenient. thereapaftere, i kindly request the rockit app manonotgooddement team to add an option to logoodd out and logoodd in with"
3b062ab4-8120-4a38-bef4-4c21c93fe69b,অনেক ভালো একটা app আমি ব্যবহার করছি আপনার ও করতে পারেন অনেক মজা পাবেন কথা দিচ্ছি🥰🥰,অনেক good একটা appp আমি ব্যবহার করছি appনার ও করতে পারেন অনেক মজা পাবেন কথা দিচ্ছি🥰🥰,অনেক good একটা appp আমি ব্যবহার করছি appনার ও করতে পারেন অনেক মজা পাবেন কথা দিচ্ছি smiling_face_with_hearts  smiling_face_with_hearts ,bn,0.988,Very good app. I am using it. You can have fun.,very good app. i am using it. you can have fun.,very good app. i am using it. you can have fun.
04235286-0484-4536-a32a-6c8c9fbc58cf,sir amar phonne suport nissce na,sir amar phonne suaftert nissce no/not,sir amar phonne suaftert nissce no/not,it,0.412,sir amar phonne suaftert nissce no/not,sir amar phonne suaftert nissce nonot,sir amar phonne suaftert nissce nonot
d56aa8bb-563d-4f3e-885a-fbabbb956697,সুন্দর এপ,সুন্দর এপ,সুন্দর এপ,bn,0.974,nice app,nice app,nice app
ecc7e922-ca6e-406b-8464-2493b9a844f2,wow,wow,wow,ceb,0.366,wow,wow,wow
a4d55465-788f-47e5-90f1-8a3512b7b9b3,good,gooddood,gooddood,nl,0.268,their pits,their pits,their pits
65190545-83de-4a88-8347-bfd328d621dc,nice,nice,nice,en,0.839,nice,nice,nice
ba9a3e14-b69c-4dea-8c74-b62e5309c185,100% payment platform ♥️♥️♥️,100% payment platapafterm ♥️♥️♥️,100% payment platapafterm  heart_suit  heart_suit  heart_suit ,en,0.509,100% payment platapafterm  heart_suit  heart_suit  heart_suit,100 payment platapafterm heart_suit heart_suit heart_suit,100 payment platapafterm heart_suit heart_suit heart_suit
ad990500-8c4f-49b0-b589-4915f9fef6b7,good luck,gooddood luck,gooddood luck,nl,0.233,gooddood luck,gooddood luck,gooddood luck
eb22edcb-c526-47e3-8da1-a1610d0f1b43,nice 👍,nice 👍,nice  thumbs_up ,en,0.859,nice  thumbs_up,nice thumbs_up,nice thumbs_up
7ee46af6-1405-4ab1-bcaa-2d0b482e7e78,scrolling problem,scrollingoodd problem,scrollingoodd problem,en,0.748,scrollingoodd problem,scrollingoodd problem,scrollingoodd problem
140c01e8-9f81-4811-8304-c42d61cd946f,very good,very gooddood,very gooddood,en,0.938,very gooddood,very gooddood,very gooddood
