app_name,review_id,review_date,rating,review_text,review_text_clean,thumbs_up_count,app_version,sentiment_score,gap_score,mismatch_label
bKash,720c5676-aebb-4333-bd79-4b129ef04c2a,2026-05-19 20:01:23,2,Charge is too high,chargoodde is too higooddh,0,7.1.0,0.0,-0.25,Consistent
bKash,18581a48-d781-409f-ade2-23d7f0f509e2,2026-05-19 19:29:27,5,nice,nice,0,7.2.0,0.4215,0.28925,Inflated
bKash,4d36fe6f-6917-46ce-9abc-ad42ac57b5d0,2026-05-19 19:26:38,5,nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,af87de74-e651-4833-96f0-52430c2ad72f,2026-05-19 19:19:36,1,"Things were working fine before. But ever since they introduced this new rule requiring the same NID to open a bKash account, everything has become a mess. Even when I try to update my NID information, I get the same message:System error, sorry you can't update your NID.I’ve been seeing this for over a month now. Do they even understand the system they’re working on? Who knows when this issue will finally be resolved.","thingoodds were workingoodd appine beapaftere. but ever sinice they introduced this new rule requiringoodd the same nid to open a bkash account, everythingoodd has become a mess. even when i try to update my nid inonotpaftermation, i gooddit the same messagoodde:system error, sorry you can't update your nid.ive been seeingoodd this apafter over a month now. do they even understand the system theyre workingoodd on? who knows when this issue will appinonotlly be resolved.",0,unknown,-0.7351,-0.13245,Consistent
bKash,eedd9c2e-653c-4d25-aac3-3f861abe5265,2026-05-19 18:39:29,5,NICE 👍🙂,nice thumbs_up slightly_smiling_face,0,unknown,0.4215,0.28925,Inflated
bKash,04a9e7fc-7375-4258-8c0c-2a0edc9a49a5,2026-05-19 17:28:06,5,Good❤️,gooddood red_heart,0,6.9.0,0.0,0.5,Inflated
bKash,95d636d8-ade3-47c0-84fe-89a98482ecc2,2026-05-19 16:31:20,3,This App VPN problem so Bat 😒,this app vpn problem so bat unamused_face,0,unknown,-0.4019,0.20095,Consistent
bKash,75fecb9e-13ea-4d72-a0f0-db989c7711e5,2026-05-19 14:20:36,4,Best Mobile Banking in Bangladesh but cash out charge is the highest.,best mobilee bankingoodd in bangooddladesh but cash out chargoodde is the higooddhest.,0,unknown,0.3818,0.059100000000000014,Consistent
bKash,24ce55b0-38e6-49d0-bcce-527bbe5d380a,2026-05-19 11:42:26,3,good luck 👍,gooddood luck thumbs_up,0,7.1.0,0.4588,-0.2294,Consistent
bKash,fc54555b-30f7-487a-8804-2f4818db1032,2026-05-19 10:53:46,5,nice app,nice app,0,7.1.0,0.4215,0.28925,Inflated
bKash,a6636448-68cb-4255-a375-1ffb3cd85963,2026-05-19 10:29:49,5,nice,nice,0,6.3.0,0.4215,0.28925,Inflated
bKash,7bcd7176-d6f3-4771-9711-e7f26a17c8ec,2026-05-19 10:00:27,5,very good,very gooddood,0,7.2.0,0.0,0.5,Inflated
bKash,d683e472-1ee4-40ec-83d5-608a85efec93,2026-05-19 08:28:11,5,nice Apps,nice apps,0,unknown,0.4215,0.28925,Inflated
bKash,72b3644e-3c9d-461e-9146-640aafd80bcb,2026-05-19 08:15:20,5,I rdgularly use this app. It's function well.,i rdgooddularly use this app. it's appunicetion well.,1,7.2.0,0.2732,0.3634,Inflated
bKash,5f047a18-f7a3-4125-b4cd-c2e6bce8ba16,2026-05-19 08:06:09,5,excellent,excellent,0,7.2.0,0.5719,0.21405000000000002,Consistent
bKash,f170092d-07be-40e5-be51-df6058ba0da5,2026-05-19 07:56:42,5,very helpful apps,very helpappul apps,1,7.2.0,0.0,0.5,Inflated
bKash,0af567ac-9d5b-45fc-b6ea-e83c29a9de84,2026-05-19 06:07:11,5,Goood,gooddood,0,7.2.0,0.0,0.5,Inflated
bKash,65084c9c-3aab-44ea-afa3-d3e5f6a03f36,2026-05-19 00:14:22,3,nice sarvice ap bakish,nice sirbrotherce app bakish,0,7.1.0,0.4215,-0.21075,Consistent
bKash,eece2c33-61b7-4c9c-9689-fd440cc18d27,2026-05-18 23:49:46,5,ok,ok,0,7.2.0,0.296,0.352,Inflated
bKash,2f7cb8e5-8267-4bed-86dc-3499f7cdaaef,2026-05-18 23:11:10,5,nice,nice,0,7.2.0,0.4215,0.28925,Inflated
bKash,83dd2ead-d89b-4512-b00b-ab421d491780,2026-05-18 22:26:50,5,nice app,nice app,0,7.2.0,0.4215,0.28925,Inflated
bKash,cbdf356f-b540-4b0a-ad6f-f8c7a7fe1823,2026-05-18 22:20:44,5,good apps,gooddood apps,0,7.2.0,0.0,0.5,Inflated
bKash,50fea852-9dd4-43d4-9e12-74b93283399a,2026-05-18 22:12:47,5,nice app and all time good app,nice app and all time gooddood app,2,7.2.0,0.4215,0.28925,Inflated
bKash,3c205d9d-8b4e-4d82-b134-ea27544d7c53,2026-05-18 22:00:09,5,Best,best,0,7.2.0,0.6369,0.18155,Consistent
bKash,01f98413-94f4-42f6-a79d-550c236dfc63,2026-05-18 21:47:05,5,I can'nt open this app.Halp me.,i can'nt open this app.halp me.,1,7.2.0,0.0,0.5,Inflated
bKash,762e3560-b78f-47d7-a983-e3e43ce90a8b,2026-05-18 21:36:11,5,"very slow loading everytime, disgusting app, nagad app is good and fast working","very slow loadingoodd everytime, disgooddustingoodd app, nonotgooddad app is gooddood and appast workingoodd",10,7.1.0,0.0,0.5,Inflated
bKash,5c68b481-22e4-41d1-87b9-55645f9c4df2,2026-05-18 20:55:56,5,ok,ok,0,7.0.0,0.296,0.352,Inflated
bKash,49662af7-5e57-45a9-8e7e-8492ab41da19,2026-05-18 19:31:15,5,Nice,nice,0,7.1.0,0.4215,0.28925,Inflated
bKash,fb89ad00-e1ea-4d98-b3c5-8c4585edefa0,2026-05-18 18:39:55,2,"Very disappointed with bKash. My ৳49,000 bank transfer is stuck in “Pending” and the money is unavailable. This was very important for my situation, but there’s no quick solution or clear support. A financial service should be more reliable.","very disappointed with bkash. my 49,00 bank transapper is stuck in pendingoodd and the money is unonotbrotherlable. this was very imaftertant apafter my situation, but theres no quick solution or clear supaftert. a appinonotniceial serbrotherce should be more reliable.",7,7.2.0,-0.5483,0.024150000000000005,Consistent
bKash,b38de816-7cf7-4ab8-ba47-a0af56ad4d65,2026-05-18 17:44:27,5,Happy🥰,happy smiling_face_with_hearts,0,7.2.0,0.5719,0.21405000000000002,Consistent
bKash,e327a922-0ce9-478e-a050-735bf77c173e,2026-05-18 15:31:45,5,wow 😅,wow grinning_face_with_sweat,1,unknown,0.5859,0.20705,Consistent
bKash,6a65ee87-d182-4dc1-b7e5-9a4f5bb7aaad,2026-05-18 15:00:09,5,best apps,best apps,0,unknown,0.6369,0.18155,Consistent
bKash,15ee0ede-ada1-4159-95b0-957e6a4b2de3,2026-05-18 14:27:51,1,disgusting this app. It's cannot give us OTP. this is so lame the process.,disgooddustingoodd this app. it's cannot gooddive us otp. this is so lame the process.,0,7.2.0,-0.5598,-0.22010000000000002,Consistent
bKash,63e7fd20-87df-43d2-9df6-41d4f4fe2c44,2026-05-18 13:50:33,5,good app,gooddood app,0,7.2.0,0.0,0.5,Inflated
bKash,c7da0bad-6c9d-4e31-b1a2-8c6c309e08e2,2026-05-18 13:50:19,5,good apps,gooddood apps,0,7.2.0,0.0,0.5,Inflated
bKash,aa032798-acec-4af6-b2db-b2fb6532975d,2026-05-18 13:46:52,5,good app top,gooddood app top,0,7.1.0,0.2023,0.39885,Inflated
bKash,7d71f163-0b41-4565-ac85-95dc22440412,2026-05-18 13:02:10,5,supar application,super application,0,7.2.0,0.5994,0.20029999999999998,Consistent
bKash,7a0c6451-8a8d-4187-aa29-8f55f9d9bd2f,2026-05-18 12:52:27,3,"bKash says to use the app for the update. I deleted other apps to install the new version of it, but it still isn’t working and repeatedly asks for an update.","bkash says to use the app apafter the update. i delited other apps to install the new version oapp it, but it still isnt workingoodd and repeatedly asks apafter an update.",0,unknown,0.0,0.0,Consistent
bKash,67522c88-d56e-4db7-bbe4-92e24699c1ad,2026-05-18 11:40:17,5,good app,gooddood app,0,6.7.0,0.0,0.5,Inflated
bKash,e57bbce4-f28b-4aad-b744-7aa0b8c78778,2026-05-18 11:15:24,2,1. face id doesn't work on android (s24u). only fingerprint available 2. please add dark mode theme,1. appace id doesn't work on android (s24u). only appingoodderprint abrotherlable 2. please add dark mode theme,2,7.2.0,0.3182,-0.4091,Deflated
bKash,2d9ed256-0075-4781-9919-c269c8f93fe7,2026-05-18 10:08:12,5,goood Service,gooddood serbrotherce,0,7.2.0,0.0,0.5,Inflated
bKash,9af09445-f88a-49ee-ab4b-583b6dc94d60,2026-05-18 08:33:37,5,"First of all, thank you very much to the creator of Genie Bikash, because Bikash is very useful and always useful, I thank Bikash.","appirst oapp all, thank you very much to the creveryr oapp gooddenie bkashh, because bkashh is very useappul and always useappul, i thank bkashh.",1,7.1.0,0.6124,0.19379999999999997,Consistent
bKash,58fc9b0d-230f-4330-b2ab-f34cc152c687,2026-05-18 07:09:23,5,😊,smiling_face_with_smiling_eyes,0,unknown,0.0,0.5,Inflated
bKash,c9c27aaf-47a4-4f6d-9519-e4eb9d397d1b,2026-05-18 04:17:06,5,Best Apps,best apps,0,unknown,0.6369,0.18155,Consistent
bKash,fbf0a184-2988-445f-8ea6-54e1c17ea6fd,2026-05-18 03:39:07,5,nice,nice,0,7.0.0,0.4215,0.28925,Inflated
bKash,b3c00f56-53d4-42f1-92e9-7cc1f4682682,2026-05-18 01:23:04,5,ok,ok,1,7.2.0,0.296,0.352,Inflated
bKash,b5855851-e8e0-4674-ae86-6c77168fd771,2026-05-18 01:14:29,5,All The Best ❤️💙💜,all the best red_heart blue_heart purple_heart,0,7.1.0,0.6369,0.18155,Consistent
bKash,23f3b0fb-809c-4e0e-95d8-a3131866735e,2026-05-18 00:58:27,5,loan provider City Bank but whenever I am trying to get loan they told me to maintain my Bksh balance.. why ? whenever I go for an online chat they make me wait more than an hour ..why ? why you are not providing loan facilities to a customer who is using Bkash for more than 7-8 years .. why ?,loan probrotherder city bank but whenever i am tryingoodd to gooddit loan they told me to maintain my bkashh balanice.. why ? whenever i gooddo apafter an online chat they make me wait more than an hour ..why ? why you are not probrotherdingoodd loan appacilities to a customer who is usingoodd bkash apafter more than 7-8 years .. why ?,1,7.1.0,0.0,0.5,Inflated
bKash,be08fe65-a179-43a0-927f-cd8782a49fc5,2026-05-17 23:39:45,5,নাইচ,nice,1,7.2.0,0.4215,0.28925,Inflated
bKash,cf7bbe0c-e835-4b6d-9681-a61f9656dcec,2026-05-17 23:39:30,5,😭😭😭,loudly_crying_face loudly_crying_face loudly_crying_face,0,unknown,0.0,0.5,Inflated
bKash,9bff44b8-835d-4861-8016-e832d2856671,2026-05-17 22:53:05,5,best one,best one,0,7.2.0,0.6369,0.18155,Consistent
bKash,d0a835d4-965d-4bb8-ad07-6dae8e684eee,2026-05-17 22:39:51,5,Bkash taka At Azzamali,bkash taka at azzamali,1,7.1.0,0.0,0.5,Inflated
bKash,6a236ce0-774f-4dd5-a2e1-4003a0121f7e,2026-05-17 22:28:23,5,very nice app,very nice app,2,7.2.0,0.4754,0.2623,Inflated
bKash,0a0f3b6f-ce19-4e43-b81a-37e013588b6b,2026-05-17 22:26:33,5,very helpful thanks bkash,very helpappul thanks bkash,1,7.1.0,0.4902,0.2549,Inflated
bKash,609e3c7f-5101-4b81-9b6a-3b1527b2318b,2026-05-17 22:14:17,1,UI so bad. It cant even detect picture.,ui so bad. it cant even ditect picture.,3,7.2.0,-0.5849,-0.20755,Consistent
bKash,76adefd2-05d6-4ba5-9538-cadba2c4ccbe,2026-05-17 21:48:11,5,Best Wallet in BD,best wallit in bd,1,7.1.0,0.6369,0.18155,Consistent
bKash,7ba3a64d-2e9e-4838-9824-245050f4ad4b,2026-05-17 21:42:49,5,good app,gooddood app,1,7.2.0,0.0,0.5,Inflated
bKash,a573b2b5-e77c-41cc-a6b9-581ccf85bf86,2026-05-17 21:30:06,4,Nise,nice,1,unknown,0.4215,0.03925000000000001,Consistent
bKash,05a4e9c5-bcd2-430e-b37a-827487875c23,2026-05-17 20:53:28,5,It is best lenden apps,it is best transactions apps,1,7.1.0,0.6369,0.18155,Consistent
bKash,93d49447-55a0-48d9-bb6b-a9f2037c5a84,2026-05-17 20:47:09,5,kisti deyna😂,kisti deynonot face_with_tears_of_joy,1,unknown,0.0,0.5,Inflated
bKash,f3fc1d2a-5e8e-4372-a760-095384944efd,2026-05-17 20:17:38,5,good apps,gooddood apps,0,7.1.0,0.0,0.5,Inflated
bKash,db5aacd9-4a54-491e-9030-76b8afaa179b,2026-05-17 20:15:37,5,I am giving 5 star.But the cash out should decrease.,i am gooddibrotherngoodd 5 star.but the cash out should decrease.,1,7.2.0,0.0,0.5,Inflated
bKash,2a75ab35-180c-4e23-a2de-15b8a9767cdc,2026-05-17 19:48:06,3,Very good,very gooddood,0,6.7.0,0.0,0.0,Consistent
bKash,700f25f9-a090-4179-8153-6a9da53e8f80,2026-05-17 19:43:44,5,Good App✅,gooddood app check_mark_button,0,unknown,0.0,0.5,Inflated
bKash,c9c9012c-15f6-4e65-8dfb-c5cd3ba3c7e7,2026-05-17 19:25:18,5,good app,gooddood app,0,unknown,0.0,0.5,Inflated
bKash,9a9147bf-7398-4018-9f70-0a398ad6bf8a,2026-05-17 18:55:32,5,all the best,all the best,0,unknown,0.6369,0.18155,Consistent
bKash,acc70bba-7088-4a1e-9326-b92efec94006,2026-05-17 18:49:11,5,nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,5a64d195-7abc-4ea3-a8e9-57f4e0185666,2026-05-17 18:48:41,5,only any service use to me and my sim and bikash all information give me my phone sim number message,only any serbrotherce use to me and my sim and bkashh all inonotpaftermation gooddive me my phone sim number messagoodde,0,7.1.0,0.0772,0.4614,Inflated
bKash,8b315bd8-c69a-4bab-bfd1-6af0b3b2413f,2026-05-17 17:55:14,4,"The app is overall good. Just a point, it would be good if they can enable the mastercard pay bill options also.","the app is overall gooddood. just a point, it would be gooddood iapp they can enonotble the mastercard pay bill options also.",5,7.2.0,-0.1027,0.30135,Inflated
bKash,b98b19fb-d1b6-487d-acbb-1bd070fec80a,2026-05-17 17:24:30,3,"in recent time, the app has been lagging frequently, especially after app update.","in recent time, the app has been lagooddgooddingoodd apprequently, especially aappter app update.",3,7.2.0,0.0,0.0,Consistent
bKash,27ce9972-8aeb-4ff8-a8f8-96b5646bde83,2026-05-17 16:53:25,1,Bugs and problem this update,bugoodds and problem this update,1,7.2.0,-0.4019,-0.29905000000000004,Deflated
bKash,87ae0ec6-8f89-4d98-a106-687e74be48c8,2026-05-17 16:47:52,5,nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,8cc272d8-cc55-44bd-91fb-351460d2c5f3,2026-05-17 16:43:50,5,good app,gooddood app,0,7.1.0,0.0,0.5,Inflated
bKash,28cbee2e-c57b-4f00-8499-53b9329da8e7,2026-05-17 15:49:56,5,Ok,ok,1,7.2.0,0.296,0.352,Inflated
bKash,d4d72fa0-7d36-4385-aef6-973df22b83c6,2026-05-17 15:19:02,1,nice app,nice app,0,6.9.5,0.4215,-0.71075,Deflated
bKash,7aef02d2-f468-4ec9-9712-5f69e545fe56,2026-05-17 15:15:20,5,nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,19c04594-99cb-49a3-9dce-c587bb9149eb,2026-05-17 15:09:54,1,"Very poor service, their mistake and I have to suffer, they think I am the thief, why they Don't send the code in their own required time and want me to be very patient, also when the tome is done, they put an option of resend so I used it, but now they say ""too many attempts"" If you had given me the code at first time I wouldn’t go for resend plus you are the one asking me to use resend so its your own fault, 2 hours if my life is wasted.","very poor serbrotherce, their mystake and i have to suappapper, they think i am the thieapp, why they don't send the codee in their own required time and want me to be very patient, also when the tome is done, they put an option oapp resend so i used it, but now they say too many attempts iapp you had gooddiven me the codee at appirst time i wouldnt gooddo apafter resend plus you are the one askingoodd me to use resend so its your own appault, 2 hours iapp my liappe is wasted.",6,7.2.0,-0.7466,-0.12669999999999998,Consistent
bKash,04a8dd7f-0a13-40b5-801f-2d6005e86b11,2026-05-17 13:51:48,5,Good app,gooddood app,0,7.1.0,0.0,0.5,Inflated
bKash,a4f1a95f-6936-4c2d-a928-f01606909aed,2026-05-17 12:49:35,3,I like it quite well,i like it quite well,0,unknown,0.5984,-0.2992,Deflated
bKash,c1db5909-fcc3-404e-b651-836b10cbb330,2026-05-17 12:19:55,1,"very bad experience, this app take much time for open and some time not work","very bad experienice, this app take much time apafter open and some time not work",1,7.2.0,-0.5849,-0.20755,Consistent
bKash,9d9d4272-f514-40bf-85be-46069d89723e,2026-05-17 12:07:44,5,nice,nice,0,7.1.0,0.4215,0.28925,Inflated
bKash,ec562d12-1eaf-44b4-bda3-b0fc8fec3130,2026-05-17 11:47:06,5,aT,at,0,unknown,0.0,0.5,Inflated
bKash,2887a7b6-c9ec-407c-b5a6-e72d3b7e2626,2026-05-17 11:10:47,4,"good.,,,","gooddood.,,",2,7.1.0,0.0,0.25,Consistent
bKash,a8e50bdd-7f50-4ca7-af12-2de29d3057c6,2026-05-17 10:59:45,5,easy to deal with it,easy to deal with it,0,7.1.0,0.4404,0.2798,Inflated
bKash,8117dbfc-ff6e-45ad-be6b-50c72dd89cbc,2026-05-17 09:54:13,5,🥰🥰,smiling_face_with_hearts smiling_face_with_hearts,0,unknown,0.0,0.5,Inflated
bKash,91f9b71f-9479-4092-9fb9-b8a953777e61,2026-05-17 09:52:04,5,👌,ok_hand,0,7.2.0,0.0,0.5,Inflated
bKash,d9b0e949-9683-48ab-86c9-6b5b9e5dc464,2026-05-17 09:36:56,5,nice 👍👍👍,nice thumbs_up thumbs_up thumbs_up,0,unknown,0.4215,0.28925,Inflated
bKash,c5b6f838-7cd5-48f1-8063-77d5db26d3fc,2026-05-17 09:36:15,5,nice,nice,0,7.2.0,0.4215,0.28925,Inflated
bKash,62728f2f-7101-4b89-a93b-c2e03499c4ce,2026-05-17 09:07:19,3,Very Very Good App,very very gooddood app,0,unknown,0.0,0.0,Consistent
bKash,9aec142e-3d77-4a87-804f-ceca8a0f4742,2026-05-17 08:09:49,5,goood app,gooddood app,0,unknown,0.0,0.5,Inflated
bKash,c5a6a0e9-2011-4fe9-a01a-19d71238624a,2026-05-17 08:02:54,4,This app has many features through which transactions can be made very easily and money can be sent to your favorite person without any charges.,this app has many appeatures througooddh which transactions can be made very easily and money can be sent to your appavorite person without any chargooddes.,0,unknown,0.4005,0.04974999999999999,Consistent
bKash,900fa4bf-dde2-4a2e-874b-b6b00bd36637,2026-05-17 07:16:00,5,"just,,good app","just,,gooddood app",0,7.2.0,0.0,0.5,Inflated
bKash,cf0329dc-270a-4e9d-875a-acc1d1f47ef7,2026-05-17 04:38:34,5,ok,ok,0,7.1.0,0.296,0.352,Inflated
bKash,594b9781-640d-4f3b-b2ee-bec4371ef795,2026-05-17 03:27:27,3,🥰🥰🥰,smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts,0,7.2.0,0.0,0.0,Consistent
bKash,241e2b31-5c04-41b2-af04-eab233c7c09b,2026-05-17 03:23:56,5,good apps,gooddood apps,0,7.2.0,0.0,0.5,Inflated
bKash,285347d0-ffd5-44eb-ac30-501d4756a62b,2026-05-17 03:00:29,5,Awesome.. love you.. least update touch id,awesome.. lovee you.. least update touch id,0,7.2.0,0.6249,0.18755,Consistent
bKash,9c60ce74-dd7b-4629-a9f4-0af9051cb004,2026-05-17 01:22:34,5,Ok,ok,0,7.2.0,0.296,0.352,Inflated
bKash,70334cfe-4481-437c-b115-bf057b8d86ca,2026-05-17 01:07:57,5,🤍,white_heart,0,unknown,0.0,0.5,Inflated
bKash,5f452a74-4a08-404b-aa1e-a2372e58cd18,2026-05-17 00:59:20,5,Nice 👍 very useful,nice thumbs_up very useappul,1,7.2.0,0.4215,0.28925,Inflated
bKash,27cd2437-6270-4e51-b1b0-5343559639d1,2026-05-17 00:33:51,5,it's very convenient 🙂,it's very convenient slightly_smiling_face,0,6.7.0,0.0,0.5,Inflated
bKash,d2e776fa-2c37-4c1a-baa0-c8a4b1c01ca2,2026-05-17 00:23:55,5,good app,gooddood app,0,7.1.0,0.0,0.5,Inflated
bKash,95fbad57-566c-4705-806f-75a04d143d5a,2026-05-16 23:21:33,5,nice apps,nice apps,0,7.1.0,0.4215,0.28925,Inflated
bKash,84d630b6-f547-47d2-97d7-ac5627efb8af,2026-05-16 23:07:59,1,"Since the new update, when I enter the app, the phone is lagging, the app seems to be lagging, everything is running slowly, please fix it quickly.","sinice the new update, when i enter the app, the phone is lagooddgooddingoodd, the app seems to be lagooddgooddingoodd, everythingoodd is runningoodd slowly, please appix it quickly.",0,7.0.0,0.3182,-0.6591,Deflated
bKash,91511e14-3420-4397-9009-6652b554ce14,2026-05-16 22:37:31,5,2026 Update is so worse! I love bkash because anyone can sent any amount but now it’s stop low amount. day by day bKash become others MFS. i can't believe it.,2026 update is so worse! i lovee bkash because anyone can sent any amount but now its stop low amount. day by day bkash become others mapps. i can't believe it.,2,7.2.0,-0.8041,0.90205,Inflated
bKash,172c6f4f-6183-420c-9d35-6a3a610318ed,2026-05-16 22:29:05,5,ok,ok,0,7.0.0,0.296,0.352,Inflated
bKash,daaf5938-5cb2-4132-8b7e-9a5daa6e843b,2026-05-16 22:19:48,4,video,brotherdeo,0,unknown,0.0,0.25,Consistent
bKash,ba7c84d8-5212-4ab2-a441-a80a41853c8b,2026-05-16 21:54:12,5,🥰🥰,smiling_face_with_hearts smiling_face_with_hearts,0,7.1.0,0.0,0.5,Inflated
bKash,208d8277-b69c-4140-b994-a68d2f6195ec,2026-05-16 21:00:19,4,Please add dark mode option as soon as possible 😓 Always wants location access. please turn this off. I will give you 5 star when these problem will be solved,please add dark mode option as son as possible downcast_face_with_sweat always wants location access. please turn this oappapp. i will gooddive you 5 star when these problem will be solved,6,7.2.0,0.4588,0.020600000000000007,Consistent
bKash,ae968017-05ab-49f6-a0bf-e729698a5dd5,2026-05-16 20:56:56,5,best app,best app,0,7.0.0,0.6369,0.18155,Consistent
bKash,042af6ec-b423-4a80-8752-c8026c30080f,2026-05-16 20:49:10,1,Bkash student account is totally useless 🤬,bkash student account is totally useless face_with_symbols_on_mouth,0,7.1.0,-0.4754,-0.2623,Deflated
bKash,051bee36-129e-4dce-95c6-008457a3ab67,2026-05-16 20:27:48,5,Nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,0c11a3be-9d6e-4d60-9d62-c90fbdf23217,2026-05-16 20:23:51,1,business on top👎👎,business on top thumbs_down thumbs_down,0,5.9.0,0.2023,-0.60115,Deflated
bKash,b3c29bc9-3091-4e1a-bdbc-3b9bafd9b5a1,2026-05-16 19:49:50,5,BETTER Than any others.,bitter than any others.,0,7.2.0,-0.4215,0.71075,Inflated
bKash,eb971b09-6931-48b3-a9c2-a0a838278e43,2026-05-16 18:52:34,1,"Always says Login has been disabled. Please reinstall from play store. Dude, I've been doing this everry single time I make payment. I won't change my phone just because you don't allow me to use Chinese phones. Edit: I shall repeat myself. bKash is being downloaded from Google Play Store every single time. EVERY SINGLE TIME.","always says logooddin has been disabled. please reinstall approm play store. dude, i've been doingoodd this every singooddle time i make payment. i won't changoodde my phone just because you don't allow me to use chinese phones. edit: i shall repeat myselapp. bkash is beingoodd downloaded approm gooddoogooddle play store every singooddle time. every singooddle time.",1,unknown,0.6634,-0.8317,Deflated
bKash,f657dab6-bf6f-4355-a4ef-227fc52db8e2,2026-05-16 18:34:41,1,Useless for abroad user. update for usable without detected country code. we wan't use it any registered bkash accounts from any where in the wold. otherwise we will shifting to another MFS all our NRB's relatives and families.,useless apafter abroad user. update apafter usable without ditected country codee. we wan't use it any regooddistered bkash accounts approm any where in the wold. otherwise we will shiapptingoodd to another mapps all our nrb's relatives and appilies.,9,7.2.0,-0.4215,-0.28925,Deflated
bKash,70353f6e-1703-45ad-b56f-7061a35fcd1b,2026-05-16 16:28:15,5,very nice to me 🤩,very nice to me star-struck,2,7.2.0,0.4754,0.2623,Inflated
bKash,43189895-d48f-4f25-8848-077864acad8c,2026-05-16 13:47:42,5,🙂,slightly_smiling_face,0,7.2.0,0.0,0.5,Inflated
bKash,1753a480-e949-42f8-a577-8a896260299d,2026-05-16 13:47:14,5,Best,best,0,7.2.0,0.6369,0.18155,Consistent
bKash,65779c4e-9d9e-4e33-bca8-91b1d9ae3c7c,2026-05-16 13:23:10,5,the best app in Bangladesh,the best app in bangooddladesh,1,7.2.0,0.6369,0.18155,Consistent
bKash,8c8af95e-4517-4382-9a3e-9e792b437ca6,2026-05-16 11:51:18,4,Transactions are very fast and safe,transactions are very appast and saappe,0,7.1.0,0.0,0.25,Consistent
bKash,7e74e14f-2cd6-4681-aca1-43786610870a,2026-05-16 11:49:08,5,good apps,gooddood apps,0,7.1.0,0.0,0.5,Inflated
bKash,4008f0d6-f3bf-474c-993c-75b302f6a199,2026-05-16 11:42:19,5,💗,growing_heart,0,unknown,0.0,0.5,Inflated
bKash,6b53e016-3527-4da2-97a1-77776d2da35d,2026-05-16 11:33:42,5,i can not add money service properly,i can not add money serbrotherce properly,0,7.1.0,0.0,0.5,Inflated
bKash,fdf5e521-d2fb-4e81-a58a-7f03c39a6266,2026-05-16 08:44:29,5,❤️❤️❤️,red_heart red_heart red_heart,0,unknown,0.0,0.5,Inflated
bKash,be7009a6-1c59-4655-a009-2b2339f65235,2026-05-16 05:14:01,5,Good and helpful for every one for use it. I hope Every one get help to use this app. All support from customers make it very Eazy.,gooddood and helpappul apafter every one apafter use it. i hope every one gooddit help to use this app. all supaftert approm customers make it very easy.,1,7.1.0,0.8313,0.08434999999999998,Consistent
bKash,540bf527-23ae-44e3-b1ad-f1c841940b15,2026-05-16 03:59:04,5,nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,77ffc79a-1002-48f6-9a26-7afd64e6d742,2026-05-16 02:40:54,5,nice,nice,0,unknown,0.4215,0.28925,Inflated
bKash,9829e574-e132-4a74-9700-c2f4e62be582,2026-05-16 01:17:26,5,Very good,very gooddood,0,7.1.0,0.0,0.5,Inflated
bKash,7e404219-cbb2-4d46-971e-8e884039b9ba,2026-05-16 00:47:01,5,without any doubt the best in bd,without any doubt the best in bd,0,7.1.0,0.7438,0.1281,Consistent
bKash,64b7ad56-4df9-4455-8593-5b58cde9304f,2026-05-16 00:21:08,4,I like this app,i like this app,0,unknown,0.3612,0.06939999999999999,Consistent
bKash,787975c3-6165-4ac0-8a3b-466474c780fb,2026-05-16 00:16:54,1,"So their app has a bug that's not showing my added bank under the saved section. And since I already added it once, it's not letting me add again saying it's already added. Explained this problem to 5 people on live chat and on call. Call got cut off twice btw. They DID NOT GET IT! And kept saying call bank. What will the bank do if your app has bugs? How goddamn inefficient and unprofessional customer service from one of the leading finance institutions of this country!! 3 hrs of my time wasted","so their app has a bugoodd that's not showingoodd my added bank under the saved section. and sinice i already added it onice, it's not littingoodd me add agooddain sayingoodd it's already added. explained this problem to 5 people on live chat and on call. call gooddot cut oappapp twice btw. they did not gooddit it! and kept sayingoodd call bank. what will the bank do iapp your app has bugoodds? how gooddoddamn ineappappicient and unproappessiononotl customer serbrotherce approm one oapp the loadingoodd appinonotnice institutions oapp this country!! 3 hrs oapp my time wasted",4,7.1.0,-0.758,-0.121,Consistent
bKash,8c1fb414-3bb1-4d14-81fd-93c028a16769,2026-05-16 00:08:31,5,Very nice app,very nice app,0,7.0.0,0.4754,0.2623,Inflated
bKash,60d29e9a-858b-4264-ada7-e57dc806eb16,2026-05-15 23:59:33,5,good app,gooddood app,0,7.1.0,0.0,0.5,Inflated
bKash,003c88e6-9fa0-4bcb-9c78-48cc4546a8ce,2026-05-15 23:30:50,5,nice,nice,0,7.1.0,0.4215,0.28925,Inflated
bKash,b5d9c272-58ef-4c8f-a8ca-612a31b1ccd7,2026-05-15 23:16:15,5,happy,happy,0,7.1.0,0.5719,0.21405000000000002,Consistent
